"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[24,6]",266.06512,56.1414903444475,179,225,259,299,393.774778379036,1.77364891122567,9
"N.J[25,6]",55.58736,12.1069856234548,35,47,54,63,82.7739419968678,1.02930270184271,110
"N.J[1,7]",666.83744,137.102842583797,466,559,639,762,965,2.14944966505156,7
"N.J[2,7]",488.75712,104.415988052958,323,406,477,563,705,1.81562111938879,8
"N.J[3,7]",310.49504,65.6481799044144,212,263,299,348.749730925481,466.77481306611,1.6607144309868,9
"N.J[4,7]",156.15968,27.5923756963595,109,136,154,173,217,1.07461677916993,47
"N.J[5,7]",296.68768,66.6730886065487,195,246,285,340,448,2.11944165641369,7
"N.J[6,7]",285.5768,44.3322636202533,208,254,283,314,379,1.22167851179047,19
"N.J[7,7]",289.13872,60.5786794258983,194,244,281,325,430,1.5593806938889,10
"N.J[8,7]",174.75792,38.0779172975534,112,147,170,199,260.774665188988,1.31007335439978,15
"N.J[9,7]",257.9504,56.7264234883488,174,216,249,290,392,1.53019222381642,11
"N.J[10,7]",74.30112,18.1340790203723,44,62,72,85,114.774237923501,1.06378805818101,54
"N.J[11,7]",207.5296,42.771254653984,146,178,199,228,315,1.64360758350376,10
"N.J[12,7]",237.71808,42.6768144405382,168,207,233,264,330,1.27196492012025,17
"N.J[13,7]",187.94528,30.2996537400064,135,167,186,206,255,1.04861301559742,67
"N.J[14,7]",649.45968,166.816450060476,414,516,598,785,987.774911700658,2.73584310064858,6
"N.J[15,7]",367.12144,56.2529988205661,272,327,361,403,492,1.37367533820509,13
"N.J[16,7]",281.14208,50.1783247185181,197,243,277.499549549184,316,387.774774946671,1.56635300888414,10
"N.J[17,7]",198.1384,36.3478229295384,136,172,195,221,277,1.25543141923061,17
"N.J[18,7]",762.07568,185.303694798637,507,618,715,882,1181,2.61391086615786,6
"N.J[19,7]",341.81616,51.9215895277471,248,305,340,376,450,1.34918839573884,14
"N.J[20,7]",143.56656,24.6636221355967,101,126,141.499116605016,159,197,1.24506675535495,18
"N.J[21,7]",142.81216,25.2443696820995,99,125,141,159,196.774556089932,1.11116543953637,33
"N.J[22,7]",870.67904,174.620840264658,604.224855791075,735.249872550116,839,997,1240,2.06868328342451,7
"N.J[23,7]",798.9032,222.707584102209,506.224827893891,620,726,974.749903788586,1279,2.6041739598648,6
"N.J[24,7]",218.90256,47.9299838387468,143,184,212,248,328,1.7350177305422,9
"N.J[25,7]",72.0152,14.3026046327193,48,62,71,81,103,1.04433132679287,75
"N.J[1,8]",606.56048,124.629433527886,418,511,582.499785407686,693,874,2.10245026544809,7
"N.J[2,8]",359.72,81.9098228239569,230,297,350,412,539,1.7150182357307,9
"N.J[3,8]",231.5208,51.65436820987,152.224428620657,194,224,261,351,1.54965156862796,10
"N.J[4,8]",155.29136,27.3687631657325,110,136,152,172,216,1.08835601669433,40
"N.J[5,8]",335.00768,74.3777145933249,223,278,322.499612402868,382.749754848449,502,2.19219334383248,7
"N.J[6,8]",233.61984,39.2358289120756,167,206,230,258,320,1.16971881051125,23
"N.J[7,8]",177.77344,41.8426729553838,113,148,172,201,273.774681108584,1.40169821648208,13
"N.J[8,8]",229.55536,44.4694571643244,157,198,225,255,332,1.38079291058,13
"N.J[9,8]",192.72144,45.9192344938571,122,160,187,218,300,1.41873698804013,12
"N.J[10,8]",47.30016,13.9965413042422,24,37,46,56,78,1.02906691860632,110
"N.J[11,8]",159.72464,33.6922644513517,108,136,154,177,242,1.49896722720754,11
"N.J[12,8]",233.34656,39.3141215365516,168,205,229,258,320,1.2649984565638,17
"N.J[13,8]",188.50816,30.7252030019384,136,167,186,208,255,1.04983343937348,66
"N.J[14,8]",844.7848,212.283321535952,547.22484078005,675,776,1023.74990839508,1289.77493238177,2.97998315357576,6
"N.J[15,8]",266.37408,45.6358876941481,191,234,262,294,364,1.30078914850556,15
"N.J[16,8]",288.70592,49.5424826807057,205,251,286,323,391.774777246606,1.56302561925469,10
"N.J[17,8]",192.56928,35.1961253981242,134,167,189,215,269,1.25417134981466,17
"N.J[18,8]",676.08848,168.077171802118,446,546,635,787.749880939771,1056,2.49907855835641,7
"N.J[19,8]",322.31008,49.2904966386323,238,287,319,354,426,1.32980334538573,14
"N.J[20,8]",131.89808,22.600272031127,94,115,130,147,181,1.21627353743667,19
"N.J[21,8]",106.756,21.5582398454242,69,92,105,120,154,1.07244318752741,48
"N.J[22,8]",890.6776,178.441070868687,624,748,859,1017,1274,2.08746842727511,7
"N.J[23,8]",790.56528,216.831484709586,509,615.249847705403,726,954,1275.77493163954,2.53687820995099,6
"N.J[24,8]",175.82816,40.5784535037574,113,146,170,201,269,1.63181506786582,10
"N.J[25,8]",24.45728,7.59227751271335,13,19,23,29,42,1.01352402062379,240
"N.J[1,9]",566.95424,120.944066662173,389.224776207906,475,545,649,831,2.02961007272465,8
"N.J[2,9]",421.69776,95.2074909111384,269.224676593963,347,411,488,625.774860591058,1.73109106996458,9
"N.J[3,9]",257.29312,56.4659095782289,172,215,248,291,387,1.58970353434852,10
"N.J[4,9]",144.05056,27.0423351386074,98,125,142,161,203,1.06397313609612,53
"N.J[5,9]",225.31856,55.7476464753482,143,183,216,258,356,1.88369448608533,8
"N.J[6,9]",206.03856,36.8173855169892,143,180,203,229,287,1.16802808641382,23
"N.J[7,9]",180.71408,42.3844471518889,117,150.249377419471,174,204,280,1.43833160897368,12
"N.J[8,9]",242.8216,47.8140134502549,165,209,237,270,354,1.39691617945046,13
"N.J[9,9]",249.87376,55.93844117362,166,210,241,279,386.774774364247,1.60163087535869,10
"N.J[10,9]",82.2104,18.0718960485137,52,69,80,93,123,1.07295582212499,48
"N.J[11,9]",194.64736,41.9722621782193,134,165,187,215,300,1.59866452076576,10
"N.J[12,9]",172.41136,33.08446396772,117,149,169,193,246,1.21749884095444,20
"N.J[13,9]",179.75328,29.1885937496552,129,159,178,197,243,1.03603171033414,88
"N.J[14,9]",627.46736,159.923087131402,399,498,586,753,964,2.75516639523999,6
"N.J[15,9]",241.97664,40.5933638135609,173.22449774274,213,238,267,333,1.28253581979162,16
"N.J[16,9]",289.9544,50.6348716111307,203,252,287,324,396,1.63799206791619,9
"N.J[17,9]",234.93616,39.7726084399243,168,207,232,259,321,1.24460615793808,18
"N.J[18,9]",562.79616,142.074127899859,362,454,528,653,882,2.43536140215809,7
"N.J[19,9]",305.77424,45.4709226780354,226,273,302,335,401.774782795907,1.3038852859214,15
