"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[22,6]",268.504,48.3439313416871,187,234,265,299,376,1.09717038732567,54
"N.J[23,6]",200.8399,43.0016858098406,128,170,197,228,294,1.15269956827667,37
"N.J[24,6]",85.2536,25.0082112135756,44,67,83,101,141,1.05348372817206,92
"N.J[25,6]",111.2873,27.2336028762733,68,92,108,127,173,1.04456092663161,110
"N.J[1,7]",91.0991,22.6797291915406,54,75,89,105,142,1.06204186350362,81
"N.J[2,7]",115.756,29.1214743793477,68,95,113,134,180,1.03453503775814,140
"N.J[3,7]",147.0218,33.5573558906753,91,123,144,168,221,1.08594918690721,60
"N.J[4,7]",358.5626,66.2155399510802,252,312,350,395.249763008124,513,1.18530138305147,33
"N.J[5,7]",218.6838,49.3446806384511,141,183,212,246,337,1.12755029226685,44
"N.J[6,7]",389.9402,58.2310373368956,292,348,384,426,520,1.12581450674246,44
"N.J[7,7]",325.6088,51.646714327923,237,288,321,359,438,1.07116661814142,70
"N.J[8,7]",814.5058,107.920683160112,626,738,807,881,1054,1.14817195092343,38
"N.J[9,7]",2107.3812,284.560192818486,1600,1902,2095,2294,2704.04998197993,1.16176606714394,36
"N.J[10,7]",696.285,123.771766247444,498,607,681,768,988,1.18824613458312,33
"N.J[11,7]",421.0266,61.6035566526741,314,378,416,459,556,1.08168537729638,63
"N.J[12,7]",112.0319,26.153326404842,69,93,109,128,171,1.02255628237333,230
"N.J[13,7]",271.877,46.3021215458424,192,238,268,302,372,1.13938040647785,40
"N.J[14,7]",337.9798,67.3228640861548,232,291,329,374,501,1.19239510261587,33
"N.J[15,7]",1901.6489,284.110269954008,1420,1687,1881,2096,2496,1.13083099009612,44
"N.J[16,7]",223.4831,39.5444723181267,157,195,219,247,312.024961019727,1.05020200534526,100
"N.J[17,7]",286.9746,53.5173183668289,203,249,280,316,418,1.09031021903353,63
"N.J[18,7]",196.3076,38.9290987528991,133,169,192,218.249571101246,286,1.09446169793184,59
"N.J[19,7]",389.6746,61.3920370492893,280,346,385,429,522,1.04530441984254,110
"N.J[20,7]",101.8894,24.9273926661116,61,84,99,117,157.024922696584,1.04718792418266,100
"N.J[21,7]",654.8252,90.850472898068,493,590,650,714,846,1.06515263855314,82
"N.J[22,7]",243.7946,46.1010362290712,164,211,241,274,343,1.10669971725562,50
"N.J[23,7]",284.4413,52.9127539470686,193,247,281,317,401,1.21077338867928,29
"N.J[24,7]",69.7774,20.5749163293122,36,55,68,82,117,1.05896651433245,85
"N.J[25,7]",140.0777,30.9829446146699,89,118,136,159,209,1.06102322350635,82
"N.J[1,8]",81.7474,21.6777071098065,46,66,80,95,130,1.04773478729071,100
"N.J[2,8]",80.3618,22.9211221048153,43,64,78,94,132,1.02866123129461,170
"N.J[3,8]",93.4996,26.1863165060918,50,75,91,109,151,1.04216917658958,110
"N.J[4,8]",188.3054,42.5141044330887,120,158,183,212,284,1.10377968440488,52
"N.J[5,8]",187.3352,44.5195130214153,116,156,182,212,292,1.11535219888416,48
"N.J[6,8]",215.6264,39.7406712969914,148,188,212,240.249610321724,302,1.07431050455001,69
"N.J[7,8]",249.9847,45.651368770904,171.974928870055,217,245,279,351,1.07746276025693,66
"N.J[8,8]",815.8905,108.665012392406,626,738,808,884,1049,1.14154061852845,40
"N.J[9,8]",1679.4489,233.348920633171,1265.97499036821,1509,1669,1835,2170,1.1607723984701,37
"N.J[10,8]",705.561,124.836869166887,502,617,691,779,992,1.18830192299511,33
"N.J[11,8]",304.3724,47.9583164659877,223,271,300,333.249718960626,410,1.05811929851193,86
"N.J[12,8]",57.9028,17.9171943882259,29,45,56,68,99,1.01082579530124,450
"N.J[13,8]",196.5312,37.8740448181481,132,169,194,221,278,1.0908273998498,57
"N.J[14,8]",140.4436,38.7606147728046,76,113,137,164,226,1.06945556329523,75
"N.J[15,8]",1920.7867,289.279525143894,1420.97499141932,1710,1895,2116,2522,1.13619646710236,43
"N.J[16,8]",209.1729,38.7082735165735,145,182,205,232,296,1.05713560692403,89
"N.J[17,8]",153.2294,33.9798181049258,99,129,149,172,235,1.06806908446439,79
"N.J[18,8]",121.4727,28.9430444959142,73,101,118,138,186,1.07380216291964,71
"N.J[19,8]",378.759,58.1705019724772,275,337,375,417,501,1.06788937313196,74
"N.J[20,8]",204.3159,38.6631140860263,138,177,201,229,287,1.09234012564794,56
"N.J[21,8]",620.0401,86.1094279120906,466,559,615,676,802,1.05022396077905,110
"N.J[22,8]",254.7754,46.3962327768278,174,222,251,284,355,1.10470265640034,51
"N.J[23,8]",207.3651,41.3214635307709,137,178,204,233,299,1.15749845539323,37
"N.J[24,8]",104.4516,26.7863399560452,60,85,102,121,164,1.1022180555608,52
"N.J[25,8]",115.9716,27.4921438821625,72,96,112,133,177.024931399099,1.05185137655098,95
"N.J[1,9]",29.2044,12.7086652193362,10,20,27,37,59,1.01419647739281,340
"N.J[2,9]",106.1558,25.9208201114765,63,88,104,122,163,1.03663949651369,130
"N.J[3,9]",126.469,29.0609134864902,78,106,124,144,191,1.0938146966756,56
"N.J[4,9]",255.1176,50.1304545808997,175,220,249,283.249669409095,368,1.13654475574184,42
"N.J[5,9]",255.8381,55.0364841704935,168,217,249,288,383,1.16283826660307,36
"N.J[6,9]",204.0266,36.4397842780089,140,179,201,226,282,1.06738384445365,76
"N.J[7,9]",280.7809,46.8131139954842,201,247,277,309,384,1.07326947839,69
"N.J[8,9]",879.2653,110.736843827012,685,800,872,949,1118,1.14904216844199,38
"N.J[9,9]",2261.4047,300.185119931906,1722,2045,2256,2465,2882,1.15092875247092,39
"N.J[10,9]",727.6763,124.106446082812,519,638,715,804,1001.04995136266,1.17075823054156,35
"N.J[11,9]",389.9293,57.1504306080179,293,350,385,425,516,1.0632407668294,79
"N.J[12,9]",73.3363,20.0910021439129,40,59,71,85,118,1.01130966767616,430
"N.J[13,9]",203.0824,39.9991325318479,135,174,199,228,293,1.1220731209472,44
"N.J[14,9]",168.1591,42.0541513094039,99.974877316641,138,163,192,265,1.08720281160542,61
"N.J[15,9]",1923.824,285.903167324373,1433,1708,1903,2121,2514.02499515342,1.13841459688646,42
"N.J[16,9]",133.8425,29.4577030567038,85,113,131,151,200,1.03428243377021,140
"N.J[17,9]",201.9632,40.6824059216654,137,173,197,224,296,1.07398256385417,74
"N.J[18,9]",143.1558,30.1373049902477,93,122,140,160,212.024942689689,1.08201914020122,65
"N.J[19,9]",427.6762,61.7628336325482,319,385,424,466,561,1.06483019581378,78
"N.J[20,9]",113.0505,27.0519561322847,67,94,110,129,175,1.05147878439212,95
"N.J[21,9]",531.7154,76.8076424858518,396,477,528,582,696,1.05741765878726,91
"N.J[22,9]",309.9248,52.1168433569815,221,273,305,343,423,1.12238365699801,44
"N.J[23,9]",224.269,43.0438905845146,150,194,220,250,320,1.1800439028225,33
"N.J[24,9]",55.9447,19.0090603751904,25,42,54,68,99,1.04659955705581,100
"N.J[25,9]",115.2266,26.8021358829626,71,96,112,132,175,1.05420921021242,91
"N.J[1,10]",40.3939,13.9428613680375,19,30,39,49,72,1.03187230419398,150
"N.J[2,10]",74.2341,20.8750921947045,40,59,72,86,121,1.02630176702903,180
"N.J[3,10]",109.7078,26.4083009486771,66,91,107,126,168,1.07817589549836,66
"N.J[4,10]",114.241,31.9288656899431,63,91,111,133,188,1.06367704397986,79
"N.J[5,10]",163.9628,41.6071091439087,97.9748747959363,135,159,188,263,1.08704504515051,61
"N.J[6,10]",270.688,46.6092276058057,191,237.74960512418,267,298.24968601709,373,1.09551031115039,56
"N.J[7,10]",205.7291,37.861289741847,141,178,202,230,286,1.05356853540849,91
"N.J[8,10]",659.0655,88.1808765915243,502,597,653,715,847,1.13404403217316,41
"N.J[9,10]",1939.782,268.256553011895,1467,1745,1929,2112,2515.02499515534,1.16661373175195,36
"N.J[10,10]",572.4444,106.32060532066,397,495,561,637,813.024985021352,1.16870547868714,35
"N.J[11,10]",214.9935,38.3238532708149,149,188,211,239,298,1.05731938380928,86
"N.J[12,10]",52.3126,15.7789853564127,27,41,50,61,89,1.00995851900563,490
"N.J[13,10]",212.5618,39.9853431087737,143,184,210,238,299,1.10238540894184,52
"N.J[14,10]",205.9309,48.6722140818801,127,172,200,234,317.024961633284,1.11628236854744,49
"N.J[15,10]",1829.633,280.054389283753,1361,1620,1808,2018,2415.02499495479,1.12897820575918,45
"N.J[16,10]",108.6477,25.6172443684114,67,91,106,124,166,1.02904983506418,170
"N.J[17,10]",173.23,35.7745898946195,117,148,168,193,258,1.06752548045894,79
"N.J[18,10]",128.5015,28.4935604312379,80,108,126,146,192,1.07952099257355,66
"N.J[19,10]",325.0255,51.411050945939,235,288,321,359,434,1.05444820036423,91
