"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"R[4,1]",0.876503244293559,0.0826616816595965,0.719370798599962,0.818831347832135,0.874435587687092,0.930558131125766,1.04421842690038,1.03790138932005,85
"R[5,1]",0.881857055762606,0.0748921404697772,0.745423362100903,0.830834304402349,0.879352223952388,0.931377582222582,1.03509988000873,1.0668368927753,51
"R[6,1]",1.09864637662007,0.140685110552773,0.846953335607353,1.00132997668056,1.09101907876365,1.18730543227966,1.40311407160033,1.06090687897365,56
"R[7,1]",1.10688011273116,0.0895206183602575,0.938436723169384,1.04423945798519,1.10337985055018,1.16574168172207,1.2871548760423,1.11906971728714,31
"R[8,1]",0.940011153325779,0.0783445878125289,0.793146055950021,0.885353622100975,0.93723974452718,0.991864651118101,1.09530543110101,1.07059247606849,49
"R[9,1]",1.09866422340607,0.0834529459611961,0.941989384882725,1.04048920965389,1.09736603124484,1.15426301002721,1.2633736817743,1.12043943148735,31
"R[10,1]",1.2678984021926,0.109380665429036,1.06040962365328,1.19395925205842,1.2647533401056,1.33912008788135,1.49288843208604,1.09259156806857,38
"R[11,1]",1.2804682102525,0.283268383467772,0.782096049865796,1.07807298925782,1.25646875987321,1.46833581221855,1.8955103575312,1.02760020103161,110
"R[12,1]",1.04617652451246,0.0846377172938116,0.885379392143125,0.986436959737648,1.04417866166412,1.10052748130068,1.22152728735612,1.11654955929176,32
"R[13,1]",0.576547161863595,0.297624950881324,0.155919417386219,0.354571970480096,0.522129285328629,0.744313724837963,1.28671593563247,1.00268766240838,1400
"R[14,1]",1.7185901316076,0.26769909600763,1.22283195765869,1.53465709932978,1.70563908301215,1.88814952800894,2.26989208246406,1.05100341187296,66
"R[15,1]",1.29714609419351,0.0948141707185004,1.11744396726489,1.23217976934901,1.29570459424016,1.36004881643406,1.49104147555032,1.07664938293316,46
"R[16,1]",1.12700731434856,0.0923836316007198,0.952104691894511,1.0641812466247,1.12466390962006,1.18780208358199,1.31708830391202,1.05810361811465,57
"R[17,1]",1.14820731564486,0.106815271847061,0.948844393231663,1.07599689716993,1.14326244824841,1.2178681511957,1.36734810096339,1.06600537879981,52
"R[18,1]",1.1725353054891,0.106641974788957,0.969294273697682,1.10039932974826,1.16830773668905,1.24299925667719,1.39448183042666,1.06962630397824,49
"R[19,1]",0.943780123778597,0.101289015831075,0.758001759694482,0.872882213668728,0.942574493280923,1.00996454857179,1.15130061475353,1.04058659267215,80
"R[20,1]",1.01930882427062,0.0845376360406545,0.866123790127728,0.961790204292914,1.015922864933,1.07397179588413,1.1937617361619,1.07089896938858,49
"R[21,1]",1.39026955046628,0.192154331875857,1.04190038309475,1.25347348316225,1.3801762058726,1.51594628291701,1.79095366683978,1.02220307775019,140
"R[22,1]",1.1912457576147,0.101411534563879,1.0034479408486,1.12195470909492,1.18689246998776,1.2588884318915,1.40009625997043,1.08094340107735,42
"R[23,1]",1.05289117200293,0.0889253074910337,0.88433246086763,0.992128496575485,1.04981149057847,1.11094537246894,1.2354859360282,1.07234471066194,47
"R[24,1]",0.56381908984305,0.117444438555522,0.360272860699283,0.48136946791567,0.555033847366831,0.637578351061204,0.816252766697211,1.02282580635771,140
"R[25,1]",1.27648946739271,0.126330358706517,1.04592524462992,1.18839410117156,1.27233000161838,1.35958794254529,1.54050995770765,1.05097153985195,66
