"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"WMD.HR.J[19,2]",0.0224375032887756,0.00813396881166212,0.00911975410119315,0.0166971245795014,0.0215632351357773,0.027002301008655,0.0412212935583816,1.23430035840648,22
"WMD.HR.J[20,2]",0.0842556383190477,0.0266240821127292,0.0360653635930301,0.0661539773452458,0.0810958525904697,0.10138048147699,0.140827287478518,1.08126409022372,71
"WMD.HR.J[21,2]",0.0668548382950819,0.0220069702977918,0.0296860893293247,0.0512947973059558,0.0635601710930687,0.079739665492878,0.116476555947129,1.13364825840625,35
"WMD.HR.J[1,3]",0.0713367931580612,0.0288915330032301,0.0232577430854161,0.0495719832264173,0.0692621291093483,0.0899405560870907,0.134583673462589,1.51939424576602,13
"WMD.HR.J[2,3]",0.0503011114997989,0.0192490529691002,0.0167304048874383,0.0364535747684356,0.0486361025905699,0.0634791677117312,0.0912601323581556,1.45410683346926,14
"WMD.HR.J[3,3]",0.0580491108590033,0.0194588799754269,0.0248466858512301,0.0439019840460074,0.0566342174982563,0.0698062650231387,0.101888326711387,1.28323341204488,19
"WMD.HR.J[4,3]",0.0594332428037246,0.021078214837052,0.0259753149614079,0.0447326410149844,0.0559985438164803,0.0706736117899502,0.109760075146917,1.22470115757752,23
"WMD.HR.J[5,3]",0.0976313777937043,0.0399299236328302,0.0324746207193694,0.0678334452097286,0.0937903197290944,0.125140288455293,0.18421070886228,1.4036111124488,15
"WMD.HR.J[6,3]",0.0542987756383078,0.0190101442332968,0.0221579587388841,0.0403754268140241,0.0531291723745164,0.0671530091653375,0.0938267504088486,1.38332433053377,15
"WMD.HR.J[7,3]",0.0651676442679026,0.022024531536394,0.0253963671602829,0.0494099077782712,0.0642665056582853,0.080263309175468,0.111249105266255,1.35600397729343,16
"WMD.HR.J[8,3]",0.0599574893001889,0.0217771065622203,0.0245885692966575,0.0435174648329753,0.0582436746967738,0.0732600739005022,0.109477817567137,1.37201570609721,15
"WMD.HR.J[9,3]",0.0525585388367844,0.0177734904283932,0.0223882666201479,0.0393319243230981,0.051037253506642,0.0648569881626952,0.0900221496653306,1.39093400499228,15
"WMD.HR.J[10,3]",0.053609605986606,0.0180586003849093,0.0216149575758651,0.0403324378515045,0.0526975199520617,0.0660805206434283,0.0910987022824324,1.43958305130295,14
"WMD.HR.J[11,3]",0.0950472032089746,0.0331173455578461,0.0364202298253844,0.0705865578446129,0.0932366486455029,0.118156747756728,0.163391563893613,1.41002254516372,14
"WMD.HR.J[12,3]",0.070890799210928,0.0260871285007012,0.0269505742137322,0.0519114752273097,0.0689149688796633,0.0870113479573016,0.127745323052203,1.4240603702512,14
"WMD.HR.J[13,3]",0.063617922908209,0.0266815492252002,0.0226298807558068,0.0437721790226034,0.0595482919842284,0.0801848071758282,0.125208023805246,1.53383905769807,12
