"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[19,7]",274.06336,80.3111336399262,158,218,261,313,479.899906126115,1.628395793601,10
"N.J[20,7]",425.0784,107.299963950434,247,351,417,484,677,1.85900043787921,8
"N.J[21,7]",110.51904,51.3825815990183,46,75,100,134,243.899815093642,1.45051041247879,12
"N.J[22,7]",504.11744,122.734483699419,341,422,478,555,833.899946002156,1.52961314437626,11
"N.J[23,7]",300.50624,81.2385580012371,184,243,286,344,498.899909705016,1.2721211688119,17
"N.J[24,7]",399.93248,76.0623622798779,271.099834335371,345,393,443,567.799682390078,1.1785202660328,23
"N.J[25,7]",333.53344,67.2272117607652,225,287,325,372,490,1.13702713122218,29
"N.J[1,8]",391.64128,88.8755817874278,239.099812212913,328,384,447,589.899923646839,1.40064236311303,13
"N.J[2,8]",676.0928,128.252900030359,473,579,658,757,955.899952897662,1.22032579186302,19
"N.J[3,8]",302.25216,76.1187732230245,165,251,298,348,468,1.46895463098968,12
"N.J[4,8]",391.91968,76.5375533170435,262.099828658315,338,385,439,561.899919838475,1.12219596570618,31
"N.J[5,8]",143.35424,44.8496951212736,77,112,136,167,253,1.20919278366692,20
"N.J[6,8]",382.47328,78.4401486501401,250.099820454682,327,374,429,559.899919551859,1.19385462996178,22
"N.J[7,8]",1026.01664,203.814698245983,711.09993676518,873,999,1151,1494.79987949655,1.65267612845159,9
"N.J[8,8]",46.65792,21.263493241703,16,31,44,58,100,1.02473133317698,130
"N.J[9,8]",246.07808,82.6960885973199,109.099589538909,185,246,299,422.899893457466,2.19283782817586,7
"N.J[10,8]",60.63232,23.5731795426837,25,44,57,74,116,1.05827351182867,57
"N.J[11,8]",337.58656,73.3868946814478,222,286,327,380,507.899911306727,1.268754114202,17
"N.J[12,8]",297.84992,63.8841145639787,193,252,290,339,438,1.19049456954697,21
