,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
"WMD.HR.J[9,4]",0.075658509,0.035807535,0.025299279,0.049553473,0.069334072,0.094130919,0.162252947,1.269653744,12
"WMD.HR.J[10,4]",0.061336766,0.027816579,0.022534497,0.041617649,0.056093331,0.074684287,0.129828335,1.032193156,68
"WMD.HR.J[11,4]",0.056674408,0.0192587,0.027279839,0.042552991,0.053970347,0.067501938,0.102631826,1.03990287,57
"WMD.HR.J[12,4]",0.05891489,0.019021154,0.03113166,0.045499069,0.056036495,0.068998029,0.103902167,1.271905693,12
"WMD.HR.J[13,4]",0.044934396,0.012722685,0.0255247,0.035686686,0.043173666,0.052139178,0.074312817,1.05414595,43
"WMD.HR.J[14,4]",0.077151556,0.029435818,0.031538114,0.055762291,0.073926834,0.093597213,0.146925187,1.688205219,6
"WMD.HR.J[15,4]",0.039936612,0.010364592,0.023871093,0.032302209,0.038553414,0.046081886,0.062936164,1.068996927,34
"WMD.HR.J[16,4]",0.071765287,0.016984626,0.040716721,0.060193356,0.070333745,0.082744852,0.108665238,1.056677158,45
"WMD.HR.J[17,4]",0.076383291,0.017764707,0.047451178,0.062988251,0.074570199,0.087586385,0.115589619,1.635594924,6
"WMD.HR.J[18,4]",0.048460069,0.014571842,0.024752064,0.038083666,0.046749533,0.056564823,0.081338463,1.063868138,39
"WMD.HR.J[19,4]",0.078594645,0.027050209,0.03702418,0.058990613,0.075267829,0.094058434,0.140406727,1.035485799,61
"WMD.HR.J[20,4]",0.076585382,0.020353612,0.045943288,0.062617983,0.072775035,0.086023399,0.126426948,1.037869167,61
"WMD.HR.J[21,4]",0.053017101,0.01248479,0.030814283,0.043708771,0.052691672,0.061436285,0.078211698,1.271170094,11
"WMD.HR.J[22,4]",0.055247976,0.013311143,0.033061197,0.045349783,0.054056196,0.063713833,0.084389804,1.303710775,10
"WMD.HR.J[23,4]",0.043343576,0.010434528,0.026433264,0.035823686,0.042386912,0.04939338,0.06723124,1.056223171,40
"WMD.HR.J[24,4]",0.034623505,0.011857889,0.017992065,0.026437757,0.032539235,0.040483731,0.06497593,1.290484888,11
"WMD.HR.J[25,4]",0.038132484,0.009059307,0.023702974,0.031870985,0.036794749,0.042943383,0.059715712,1.183326954,15
"WMD.HR.J[26,4]",0.058150781,0.014054041,0.035576986,0.047698005,0.056678594,0.066691492,0.090603367,1.055295278,43
"WMD.HR.J[27,4]",0.03145238,0.011022032,0.014488726,0.023700993,0.029981763,0.037552163,0.057838714,1.022942747,93
"WMD.HR.J[28,4]",0.073034059,0.024746727,0.035028852,0.05557221,0.069592009,0.086411454,0.131793567,1.0892165,27
"WMD.HR.J[5,5]",0.063745204,0.031302865,0.020953555,0.041520035,0.058070145,0.079337522,0.142325963,1.010815707,200
"WMD.HR.J[6,5]",0.055975133,0.01948769,0.027551898,0.042139077,0.052916436,0.066401577,0.101207781,1.018957018,120
"WMD.HR.J[7,5]",0.038140496,0.014542023,0.016238501,0.027732907,0.035930152,0.046039802,0.072236353,1.014438595,190
"WMD.HR.J[8,5]",0.049249078,0.024504345,0.016119229,0.031360127,0.04411934,0.062366787,0.107251644,1.078906736,30
"WMD.HR.J[9,5]",0.046901636,0.024352663,0.013976946,0.029226553,0.042266683,0.05935273,0.105410446,1.21466029,14
"WMD.HR.J[10,5]",0.069140698,0.032950088,0.023439804,0.045918086,0.063255077,0.085549803,0.149255899,1.024574101,85
"WMD.HR.J[11,5]",0.090756558,0.026143201,0.048494167,0.072093558,0.08744236,0.106162696,0.150018184,1.07498409,33
"WMD.HR.J[12,5]",0.017282797,0.005812101,0.008807674,0.013308153,0.016188986,0.020156218,0.031733825,1.141834717,20
"WMD.HR.J[13,5]",0.067011646,0.019735135,0.036138341,0.052528029,0.064896746,0.078414612,0.11208424,1.050261893,52
"WMD.HR.J[14,5]",0.047371626,0.018086331,0.020209713,0.034123198,0.044577009,0.057982199,0.088540484,1.468444506,8
"WMD.HR.J[15,5]",0.04984335,0.013296442,0.027097581,0.040754966,0.048298184,0.057831994,0.078357116,1.142485504,20
"WMD.HR.J[16,5]",0.052105971,0.012984017,0.030257751,0.043394461,0.050648501,0.059037935,0.082422121,1.105051253,24
