Age,Model,Trial,,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
J,D,3,19,196.0624,64.96064,246.09632,85.26944,244.87488,120.93728,85.19456,217.84096,168.3648,398.4816,360.6176,305.13568,345.15392,384.0064,452.43936,
J,D,3,20,96.82592,237.07328,256.39264,127.91072,200.664,245.0064,194.32992,325.83424,205.36,198.96608,234.72,249.07104,331.12736,167.20608,257.07584,
J,D,3,21,90.42368,-38.10592,190.27776,24.73536,310.85472,127.14624,26.08992,78.50272,91.96448,208.54336,78.81824,213.54784,124.20768,136.78048,99.42144,
J,D,3,22,79.31488,42.64096,79.54208,90.01664,-3.1488,113.61536,-55.26304,43.12832,110.44832,112.3904,66.40416,174.72064,178.83072,86.69888,294.16256,
J,D,3,23,84.06528,271.6688,280.832,342.11552,343.19936,343.27712,318.1728,494.26912,453.808,545.79328,556.38752,483.98784,650.9328,686.92032,936.87712,
J,D,3,24,197.40736,340.53856,195.68864,268.728,323.74112,396.40576,141.49376,322.44512,283.55872,346.936,218.26048,381.41856,582.33632,320.79616,639.45632,
J,D,3,25,61.4704,84.13536,130.97856,74.4192,119.1744,72.43328,53.07648,136.42048,21.64384,20.78016,18.10048,48.632,55.96096,51.7472,131.05984,
A,K,4,1,-251.86048,-199.9152,-276.58624,-229.85632,-256.56704,-275.22976,-271.5216,-287.11072,-372.63232,-348.77888,-331.70368,-342.57504,-388.72992,,,
A,K,4,2,-19.45728,-22.3392,-25.65824,-18.95296,-11.88384,-13.24928,7.86784,4.28736,1.56864,-1.17856,9.20832,2.68832,31.55136,,,
A,K,4,3,7.91648,-26.24032,-22.7088,-43.32096,-6.19104,-26.2448,28.24928,-34.70208,-24.048,-73.13184,-2.12512,-40.88224,-43.50016,,,
A,K,4,4,19.73056,-9.97792,-56.03744,-9.23328,-63.83008,-41.02048,-40.14592,-45.53952,-70.22688,-52.78848,-56.10752,-64.44096,-77.07904,,,
A,K,4,5,10.04576,6.61184,13.96416,3.32032,11.6992,11.2768,20.68448,19.2176,18.01376,2.06496,15.87776,24.02496,1.38336,,,
A,K,4,6,-48.05472,-53.95584,-70.47104,-44.16736,-53.09472,-24.85952,-33.60736,-47.94176,-74.95904,-78.88096,-51.56864,-64.68576,-41.62752,,,
A,K,4,7,182.85376,78.13088,114.83392,129.26912,117.06656,151.89888,165.37088,153.9408,108.12288,128.17984,122.47552,141.26464,120.43744,,,
A,K,4,8,38.14304,102.59136,41.336,93.70048,53.88736,93.2912,74.92192,56.6848,47.80864,64.7744,60.5936,41.78336,24.16768,,,
A,K,4,9,-4.50944,-14.61504,-5.11648,-6.19232,-0.96544,-26.13984,9.464,-33.00672,-18.13952,-40.54528,-21.80032,-42.85024,-32.93632,,,
A,K,4,10,-161.2,-141.12224,-121.27808,-117.77088,-148.10432,-115.3248,-156.42816,-129.34048,-183.99488,-162.03488,-137.9664,-133.55264,-173.50656,,,
A,K,4,11,-194.80864,-152.26016,-227.79648,-179.86624,-209.78048,-237.72672,-243.75392,-268.31648,-329.89088,-280.82752,-242.86208,-281.46112,-293.1952,,,
A,K,4,12,33.1472,24.52256,46.37888,41.78912,48.13984,75.95424,85.7568,56.20384,45.0192,66.09792,76.19296,34.49056,63.65632,,,
A,K,4,13,-3.0672,41.17088,6.12224,46.35392,5.35712,50.09312,41.21184,78.59136,48.87296,47.408,54.84416,44.9744,55.43296,,,
A,K,4,14,9.98144,-8.5296,6.472,-3.22816,-5.41568,8.16832,5.04576,12.3136,19.41632,6.01216,2.50816,8.99968,-2.61088,,,
A,K,4,15,16.27584,25.18848,80.23552,52.93152,62.15232,60.55648,38.71648,31.8592,40.95296,11.7104,69.70016,19.15616,29.0176,,,
A,K,4,16,15.19552,-13.86336,-2.6336,-42.20032,-33.00384,-29.31936,5.11744,-34.592,-14.81056,-24.27968,3.27744,-30.57184,-21.77952,,,
A,K,4,17,-138.40224,-57.1408,-126.48896,-113.4368,-107.76928,-113.88864,-66.68768,-112.67904,-162.03168,-176.10464,-156.26176,-183.04352,-187.57856,,,
A,K,4,18,-14.46272,25.65152,-6.10144,23.87104,3.45056,18.92224,24.43008,4.504,13.26528,10.20896,13.03904,11.424,14.62592,,,
A,K,4,19,13.90336,-13.19936,8.7856,24.56896,-9.5344,9.49536,42.22848,30.56448,6.15008,-2.3392,47.88032,32.52192,65.392,,,
A,K,4,20,189.50304,137.18016,139.79552,130.20032,105.16224,107.63712,125.55328,145.56992,97.43232,124.92896,127.46688,130.15136,126.3088,,,
A,K,4,21,259.43104,120.80672,196.32832,156.75008,151.83296,146.23776,124.57312,125.4416,109.1824,102.53888,90.35296,88.40576,88.2272,,,
A,K,4,22,105.73408,36.12064,59.27904,52.76096,53.71808,44.22816,70.26624,48.22048,42.62272,52.59104,29.85088,23.42496,6.06944,,,
A,K,4,23,223.04992,202.57024,154.18144,234.51296,152.17344,182.77696,152.67168,150.17664,151.55808,142.10304,149.02368,146.67456,127.21408,,,
A,K,4,24,78.76,22.45216,70.43648,28.13376,58.45408,56.51328,67.392,55.71584,52.2672,55.20512,49.30464,59.9856,58.7744,,,
A,K,4,25,138.02816,38.74656,89.74528,75.81888,88.83392,79.23168,108.32576,84.0032,85.1312,80.44832,83.65792,73.5936,48.50496,,,
J,K,4,1,-60.62368,-155.53664,-42.28544,-108.72384,-95.82656,-56.616,-25.24352,-194.84,-76.63072,-94.49824,-68.17344,-61.92192,-148.15136,,,
J,K,4,2,-2.87328,-4.96832,-0.2288,-2.064,-7.11328,6.99744,6.21664,39.89952,41.6128,28.60864,15.04032,54.54208,53.78592,,,
J,K,4,3,45.51936,161.28128,66.19264,226.58368,130.2144,314.81696,167.5008,227.51328,143.33536,238.2016,156.2016,202.12128,136.11072,,,
J,K,4,4,45.6304,71.89824,114.85664,11.18592,62.90368,47.38496,73.48,2.54016,68.45504,62.1616,80.07584,40.99232,4.3152,,,
J,K,4,5,28.18816,39.02144,44.82368,39.18208,30.0224,62.63104,42.05568,70.2192,43.97952,64.33216,32.01056,48.2672,59.37312,,,
J,K,4,6,72.88672,4.34432,128.05152,27.57248,59.61376,60.64352,87.21824,39.58464,72.73536,84.82688,19.97344,84.8896,10.72,,,
J,K,4,7,149.15456,335.93632,268.73152,344.39264,347.46464,341.8288,347.0064,296.3776,325.4704,310.272,308.85024,322.0224,290.52832,,,
J,K,4,8,340.16736,84.11232,275.90912,117.21696,190.04896,175.56416,166.28448,116.74688,161.2032,126.85216,162.96768,94.14048,114.19232,,,
J,K,4,9,32.13152,71.76224,73.79488,72.04992,82.12736,110.13056,25.72544,80.45728,31.01888,108.24416,21.384,65.19584,51.54304,,,
J,K,4,10,-30.4688,-52.19744,-39.59648,32.14688,-2.63808,-52.78912,25.89312,-131.08192,24.2848,54.1616,30.84288,37.91424,10.97472,,,
J,K,4,11,-8.42688,-78.81024,-9.54528,-97.99424,-18.34048,5.62432,-77.66304,-191.90272,-75.9456,-57.43808,-90.6432,-42.89888,-198.29024,,,
J,K,4,12,58.32576,271.36352,225.84416,272.57696,283.69664,306.99392,252.01536,286.20416,266.6352,323.89632,292.08128,298.84768,202.52256,,,
J,K,4,13,241.368,13.536,173.1136,62.84896,167.58592,97.3088,178.2592,96.30848,145.30816,141.11872,116.88544,154.088,121.3712,,,
J,K,4,14,-14.15616,54.20256,31.2288,50.84864,42.69216,43.864,66.79008,67.79232,69.86176,98.08704,79.88704,69.66912,53.67328,,,
J,K,4,15,115.55936,169.68544,146.85568,225.41568,185.37376,205.6944,223.62752,124.28128,199.30656,220.22144,131.59616,194.17408,128.17792,,,
J,K,4,16,42.65152,189.59488,98.49376,115.98208,114.16128,164.89152,117.02208,123.26272,133.98208,190.35424,117.16864,193.3664,83.3856,,,
J,K,4,17,102.2864,-66.23296,97.20064,23.83296,61.80128,111.272,45.03808,-0.2944,23.82688,134.27776,11.75936,36.73248,23.90272,,,
J,K,4,18,80.68768,5.65152,94.38784,30.79456,61.5552,59.53568,76.29632,77.14368,50.59552,63.77504,68.99456,56.74688,63.9632,,,
J,K,4,19,66.49888,67.9024,101.336,62.68224,134.43712,130.62784,113.26752,128.35168,118.40416,195.75392,125.4224,146.72224,130.712,,,
J,K,4,20,265.89664,361.672,315.25024,285.47136,255.22304,243.3072,261.696,233.59104,332.89568,255.38112,259.5712,311.7424,225.89664,,,
J,K,4,21,129.15456,481.39552,309.59424,379.59136,317.00128,279.44352,270.24064,222.17536,253.10656,225.90752,211.456,181.19104,160.77248,,,
J,K,4,22,70.20896,191.66816,103.18976,130.95552,102.0048,152.79488,101.57536,127.18912,108.89344,113.1488,71.03968,47.35648,42.16864,,,
J,K,4,23,423.40224,406.02272,466.3712,283.18688,445.93376,325.7584,369.13152,269.54784,326.55104,292.48384,295.14848,289.87328,291.26624,,,
J,K,4,24,38.18176,194.78656,64.7408,142.24896,92.528,144.19936,145.84192,132.69664,127.00416,145.38496,133.0672,144.16288,123.7152,,,
J,K,4,25,69.94976,278.42464,144.30656,235.69248,209.24,261.23776,198.97792,238.67584,200.02464,168.90464,187.26368,154.5296,193.60544,,,
A,L,4,1,-210.51584,-166.6576,-227.04992,-187.63008,-221.76864,-236.98944,-239.7632,-260.73184,-268.95552,-289.93056,-285.43424,-282.62176,-340.20064,,,
A,L,4,2,-16.48768,-19.56672,-22.01664,-15.89312,-9.83072,-11.04768,9.12736,5.41472,8.74272,2.26944,11.00576,5.37408,32.87264,,,
A,L,4,3,53.45536,3.19456,26.20416,-3.74784,31.63392,12.11264,62.48512,-2.50176,55.43456,-19.36928,44.57888,13.89504,8.87136,,,
A,L,4,4,22.90144,-3.65344,-49.14112,-4.75136,-62.4544,-39.81728,-41.7984,-50.38912,-47.81504,-47.54816,-56.8128,-63.03168,-80.93088,,,
A,L,4,5,11.92416,11.08544,17.568,7.13344,14.22048,14.45888,22.67424,20.8864,25.62848,5.85504,18.21856,26.77568,3.74272,,,
A,L,4,6,-51.2336,-57.84896,-72.39712,-50.60768,-63.99872,-35.6288,-49.8864,-66.8304,-66.54912,-90.28256,-70.304,-83.3728,-67.2352,,,
A,L,4,7,187.45952,82.19712,123.1504,133.1808,115.7808,153.10496,161.36,149.6752,125.43264,131.00352,121.36736,140.91904,117.12096,,,
A,L,4,8,42.42784,116.40512,50.8976,104.0208,61.67104,102.16352,80.83456,62.85632,64.09472,73.57024,67.80768,50.05824,31.44576,,,
A,L,4,9,5.76,-5.11136,7.54176,4.55488,7.66272,-16.496,16.68096,-27.21376,5.73856,-27.41952,-11.61568,-30.5104,-22.43936,,,
A,L,4,10,-151.08928,-131.1712,-104.93024,-106.24608,-142.74912,-109.67776,-155.37792,-133.46752,-142.23776,-147.88512,-136.69344,-126.0352,-177.24192,,,
A,L,4,11,-170.52576,-132.08352,-194.49408,-154.04448,-190.37216,-217.31936,-228.80352,-260.07616,-257.35584,-245.5312,-220.76768,-250.15136,-272.9424,,,
A,L,4,12,52.80288,39.7872,71.11808,59.40928,61.20736,90.2336,94.27456,62.60224,88.32288,86.45056,88.4736,50.4736,75.5424,,,
A,L,4,13,-1.52256,54.36416,13.8256,55.57248,11.34176,57.11968,46.2384,82.53024,66.1872,56.8304,60.92128,52.86848,61.75232,,,
A,L,4,14,13.864,-3.67872,12.40128,1.41216,-2.144,11.45632,7.22112,13.4464,32.02432,11.51744,6.27488,13.50752,0.73696,,,
A,L,4,15,18.584,27.60192,85.30176,54.97888,59.36384,58.82816,32.45856,24.99584,55.43904,12.83392,65.0496,16.73408,22.17376,,,
A,L,4,16,26.54336,-4.70592,13.56224,-31.18112,-26.384,-22.59488,7.06272,-35.98048,21.28832,-11.91968,8.55232,-21.91648,-20.36384,,,
A,L,4,17,-115.67584,-36.14368,-95.80672,-89.04512,-87.49152,-91.35136,-50.54848,-99.41152,-94.92864,-141.08192,-132.128,-151.15392,-164.15808,,,
A,L,4,18,-10.00512,31.9424,0.53536,29.776,7.74176,23.72416,27.99136,7.40576,26.01696,16.89952,18.31296,17.80416,20.33952,,,
A,L,4,19,14.97408,-8.59776,13.05056,27.22816,-9.71648,9.67328,39.29312,26.3424,19.63424,-0.192,45.70272,31.52224,60.90112,,,
A,L,4,20,194.20096,143.22688,147.94464,135.08672,107.13312,109.36192,123.92256,143.6448,112.94464,128.46528,128.03232,130.552,125.1248,,,
A,L,4,21,271.23488,129.27072,208.888,165.0448,158.14816,153.01536,127.4688,128.83104,120.49408,107.94528,94.12256,92.03648,91.61184,,,
A,L,4,22,108.47872,38.95456,62.496,55.29792,55.03872,45.89568,70.67456,48.85056,46.72256,53.8544,30.51456,23.84736,6.64928,,,
A,L,4,23,227.04992,206.57568,160.80032,238.35136,152.7264,184.06752,149.47616,147.14752,163.33248,143.83008,148.01632,146.46976,125.18304,,,
A,L,4,24,84.06432,25.71072,77.10176,32.07104,60.86592,59.34368,67.61248,56.20544,61.58272,58.63552,50.89888,62.33824,59.96832,,,
A,L,4,25,146.63072,45.62464,99.84928,83.19104,93.6096,84.83008,110.9744,86.56096,98.69632,86.29504,87.75968,78.41536,52.16032,,,
J,L,4,1,-42.12928,-94.5664,-15.90944,-84.85888,-65.62656,-25.46656,-14.3024,-19.2544,-56.43136,-74.20096,8.13248,-36.04544,74.48192,,,
J,L,4,2,-0.66464,0.0288,1.80512,-1.11744,-5.83616,8.27776,6.27808,53.44864,42.328,28.47648,19.39328,54.38016,68.79072,,,
J,L,4,3,54.59744,225.04128,92.15616,258.992,163.85216,351.65632,190.17088,353.8608,176.36832,269.70144,221.11232,240.88384,287.7008,,,
J,L,4,4,53.20928,78.37568,115.03904,9.13504,61.57792,46.48224,61.5776,51.69664,60.80064,52.81696,89.85856,31.05504,58.85792,,,
J,L,4,5,34.68416,41.86016,47.71936,40.4144,31.76768,64.99328,42.3936,84.47584,45.224,64.27808,35.97504,49.2272,71.6032,,,
J,L,4,6,64.66816,4.42592,115.89728,10.61088,44.94688,44.18688,60.25472,77.65632,47.25216,54.60608,8.3264,51.03936,41.25856,,,
J,L,4,7,150.63456,347.01504,267.13184,338.16448,344.97952,335.84352,335.10144,337.74336,317.81248,299.62688,312.9344,312.41312,326.16544,,,
J,L,4,8,361.76704,89.97984,286.23008,122.44896,197.73216,180.98336,169.32224,145.80096,166.06976,130.50592,173.51168,98.73856,141.05792,,,
J,L,4,9,39.88992,87.12512,80.33056,77.54144,89.50688,117.62752,27.52832,122.7264,35.10016,112.42976,37.21984,71.0176,97.72864,,,
J,L,4,10,-24.11104,-32.44512,-36.81152,30.78144,-1.58208,-50.8,11.04256,-45.09664,14.96768,38.832,51.3072,19.35456,112.9072,,,
J,L,4,11,3.83648,-37.95392,4.25056,-88.288,-5.00864,19.62976,-83.3184,-58.61312,-72.3696,-56.31904,-43.14592,-41.99392,-34.4608,,,
J,L,4,12,65.73216,301.72416,234.89824,278.96832,292.07168,317.0048,248.94208,368.20864,269.07328,322.98208,317.94176,300.56928,287.10528,,,
J,L,4,13,265.04608,15.9584,182.59968,66.75712,173.37216,102.49408,178.4928,128.57056,149.04032,142.37344,128.23136,157.02464,154.62432,,,
J,L,4,14,-9.62304,60.56224,34.55936,51.89184,44.48096,46.792,65.61152,91.98592,69.85088,97.53248,86.69184,69.70592,79.42336,,,
J,L,4,15,116.48224,177.03456,145.1392,217.06944,181.59968,199.31712,210.24704,161.17248,189.83936,206.90432,134.50016,180.51136,162.90688,,,
J,L,4,16,48.24352,210.03712,102.11072,116.98272,116.46048,167.59744,107.4256,196.28608,128.35776,183.89984,135.39456,185.09792,163.68288,,,
J,L,4,17,117.75264,-30.65568,110.91744,37.72384,77.39488,128.61088,46.17472,120.08128,33.51424,141.89984,55.32192,44.84832,165.06176,,,
J,L,4,18,88.24032,11.87456,98.88736,33.02112,65.19744,62.83168,76.52896,99.10432,52.95424,65.61824,76.99136,59.09984,87.94432,,,
J,L,4,19,71.87744,70.83168,100.45184,58.85344,131.15808,128.32896,103.98336,161.96704,112.1424,186.3824,129.17184,137.35904,159.09216,,,
J,L,4,20,271.56128,371.22176,315.29568,281.696,252.7744,242.51936,254.05312,268.73312,328.24448,249.49216,264.08032,306.84192,254.86624,,,
J,L,4,21,133.38464,498.21632,314.53344,383.77664,321.78848,283.20032,271.3504,244.72256,255.38848,226.95456,216.89568,182.85856,175.25504,,,
J,L,4,22,72.39648,196.3152,104.2448,131.01472,103.14144,153.42688,101.184,136.32672,109.00768,112.35232,72.6272,47.1312,46.81952,,,
J,L,4,23,425.8736,414.0912,464.33376,278.05376,443.15328,321.65952,359.91296,300.11136,321.32288,284.58752,297.72928,283.36704,313.59648,,,
J,L,4,24,38.48608,203.16992,65.736,142.08,93.48928,144.67936,143.7872,152.43232,126.49664,143.77984,137.17184,142.12512,138.50656,,,
J,L,4,25,73.16544,291.56384,148.60224,238.35776,212.55936,263.984,199.608,265.25344,201.21152,168.91616,194.55904,155.36096,217.23616,,,
A,M,4,1,-289.11264,-217.81952,-292.99584,-265.12352,-268.9744,-250.55136,-303.1792,-257.44352,-394.97984,-462.33696,-322.33696,-405.54112,-414.096,,,
A,M,4,2,-36.42176,-38.71712,-47.25984,-21.86848,-6.58432,5.28,14.74496,1.04192,-9.32928,-24.1104,-13.66976,-14.88768,28.23584,,,
A,M,4,3,-12.29952,-41.28544,-79.75488,-49.6384,-29.656,-53.09824,-38.22624,-103.27584,-70.13984,-131.888,-48.54112,-105.4816,-50.42432,,,
A,M,4,4,32.35648,13.26592,-67.20544,-10.22304,-73.07104,-25.3504,-38.67872,-14.23392,-13.07712,-69.71712,-91.11296,-58.28032,-28.73184,,,
A,M,4,5,-9.48384,-24.95424,5.82432,-19.19424,-12.85984,-25.07392,-23.80768,-0.30048,-5.376,-43.48928,-39.03264,12.49472,-20.7632,,,
A,M,4,6,-105.68704,-149.40576,-199.76096,-123.52544,-103.68736,-78.39776,-114.14144,-150.29568,-214.52064,-188.02624,-136.36064,-156.74688,-152.95072,,,
A,M,4,7,68.26112,-9.52992,31.47552,66.43712,26.14656,102.14752,118.51616,55.94848,13.42752,39.09536,47.97312,56.62208,33.29792,,,
A,M,4,8,1.1248,9.03872,-14,6.75712,-8.75808,5.93248,-5.9904,-12.6544,-27.42336,-15.53504,-11.41408,-17.55232,-28.65312,,,
A,M,4,9,-59.85024,-65.48224,-72.81728,-41.65344,-81.11776,-115.136,-59.17568,-111.34816,-83.42816,-105.15488,-72.35552,-129.94432,-85.0896,,,
A,M,4,10,-238.00768,-197.616,-102.50784,-115.8272,-197.15872,-146.68128,-151.37664,-159.75808,-232.62208,-228.75744,-210.53568,-183.47712,-281.94144,,,
A,M,4,11,-167.13824,-122.64544,-225.20352,-137.43296,-167.12896,-217.93728,-182.32192,-224.35488,-289.05856,-207.04992,-173.98048,-265.25632,-274.62272,,,
A,M,4,12,-94.44544,-61.1168,-38.59264,-50.78464,-125.97344,-103.64192,-39.42304,-57.69664,-98.22784,-33.57312,-49.3792,-96.77536,-23.35616,,,
A,M,4,13,-11.53152,-16.4496,-37.93888,13.42656,0.7024,27.46112,-1.41248,4.4992,15.50784,15.07936,-23.72416,8.19168,-11.16864,,,
A,M,4,14,7.18112,-19.95296,-29.85728,-1.5152,-24.94752,9.03232,1.26112,13.8048,27.68224,-0.69952,-38.43488,-17.61888,-16.45632,,,
A,M,4,15,-74.18304,-26.03072,65.88192,-2.70048,8.54688,10.58048,-34.06784,-41.68864,-20.0944,-57.73216,32.656,-30.17216,-26.86432,,,
A,M,4,16,-8.98944,-24.45504,-70.0768,-112.79552,-25.8864,-67.57888,-66.64256,-54.80352,-4.23424,-41.40736,-16.28864,-57.95584,-61.32224,,,
A,M,4,17,-139.10336,-35.92192,-99.63808,-126.99232,-123.36832,-187.79392,-103.70912,-141.2672,-184.79264,-143.96512,-152.35104,-207.06624,-254.15072,,,
A,M,4,18,-25.71392,13.98976,-18.2464,8.91264,-4.47776,13.32224,12.464,-1.52128,-2.26432,-11.56928,5.67648,11.4144,-7.0912,,,
A,M,4,19,-5.93664,-41.46784,-34.47136,-47.424,-43.05728,-51.47392,2.9376,-20.45184,-64.30816,-52.80224,4.10592,17.25024,12.288,,,
A,M,4,20,110.17408,37.36416,6.87328,6.87776,-18.90144,-14.36576,24.21632,78.29376,14.82944,37.57696,49.22112,45.84128,37.03424,,,
A,M,4,21,132.0576,40.10944,106.62624,67.66944,65.50592,64.87872,70.408,84.82816,55.28736,53.43968,49.14848,45.3872,45.95872,,,
A,M,4,22,17.99552,-40.36,-16.944,-10.7552,-6.5808,3.12416,22.70944,-0.02656,-3.98848,18.25152,-15.58944,-9.4512,-15.31904,,,
A,M,4,23,40.95936,42.4384,14.89184,112.34848,43.22368,76.24928,54.39904,35.20896,24.36576,45.68704,47.06816,53.06144,63.27488,,,
A,M,4,24,1.64704,-18.71712,45.86848,-8.11648,12.39488,28.06304,27.60544,20.82976,16.23712,29.54496,12.41312,42.36864,9.84672,,,
A,M,4,25,32.6896,-42.6944,-27.24512,4.71072,19.12704,15.51712,27.6272,15.66272,25.23648,30.44736,30.83328,7.12,-8.34848,,,
J,M,4,1,-49.85696,-157.69632,-76.89632,-93.0928,-15.57792,-129.6816,59.29888,-233.25472,-281.99616,55.81088,-177.02368,-33.62976,2.73824,,,
J,M,4,2,-7.91552,-22.10336,26.344,17.3328,30.168,4.2608,-9.25312,20.97984,6.23616,7.36224,6.31648,69.98432,66.91456,,,
J,M,4,3,46.14944,46.91936,108.98048,182.95712,98.8704,219.74944,96.3312,226.64736,86.66944,239.65696,93.03296,276.00064,189.59936,,,
J,M,4,4,75.87616,15.05024,120.04768,-12.67488,100.18336,38.58848,117.72992,86.80416,-28.98112,10.63648,111.19008,145.42848,-77.95936,,,
J,M,4,5,-9.8064,61.63552,16.55648,15.99488,-7.77408,15.01088,56.83552,51.22656,-2.36416,4.7536,82.05792,25.3632,96.0256,,,
J,M,4,6,-22.824,-134.0944,126.104,32.07328,32.49632,-26.47424,-12.88128,-111.54368,15.95776,54.808,-54.5712,-11.29888,-205.61088,,,
J,M,4,7,111.17728,281.40448,255.7168,249.8144,345.09088,322.3808,204.0304,216.39168,255.4,264.92416,234.96672,247.15904,253.66176,,,
J,M,4,8,209.72256,89.05312,174.33312,97.41088,98.888,117.15616,129.39456,60.864,98.01312,84.23008,137.90624,68.1328,66.37568,,,
J,M,4,9,4.15712,1.05824,86.75008,-28.37248,3.59328,91.42176,-35.224,62.19008,-5.75232,103.5856,-71.80352,67.26848,89.22816,,,
J,M,4,10,-45.86016,63.39264,-27.30912,-47.0576,-10.384,-2.09888,-32.0416,-193.57056,-52.80704,-22.81824,14.14112,-106.9312,-147.34464,,,
J,M,4,11,21.26912,-120.69184,57.1184,-58.95392,-35.57248,93.40224,-59.4,-171.36928,6.36352,-5.32512,-140.79424,-36.70048,-112.25216,,,
J,M,4,12,28.37056,200.62016,150.25216,43.27008,124.74112,268.23936,200.79808,158.11936,252.18848,226.4656,186.90784,301.69824,38.18496,,,
J,M,4,13,159.24096,0.57952,161.81568,100.38912,134.50272,42.85792,80.83104,96.80608,146.39392,14.05984,143.872,66.24064,159.02688,,,
J,M,4,14,-20.64352,-16.0256,80.80096,11.64864,68.9056,37.22784,76.31904,77.5808,51.13312,17.19456,67.37568,70.90816,75.20448,,,
J,M,4,15,106.20832,220.73184,67.82432,186.40064,155.17472,133.57312,158.35104,103.55904,139.31008,238.74272,91.32032,150.424,74.68064,,,
J,M,4,16,44.18592,77.86016,17.45728,210.09504,51.4928,75.87712,154.65536,186.22496,97.28928,178.64032,79.42592,157.8032,-78.17248,,,
J,M,4,17,124.09376,-45.25568,18.56704,-3.65696,-78.3152,101.65376,39.29408,-18.03552,126.28832,110.51584,-21.03392,-75.04768,160.79424,,,
J,M,4,18,74.12032,0.63168,83.98176,34.52544,66.79872,45.19584,81.46528,57.33184,29.13536,71.91648,86.28512,15.41408,68.6352,,,
J,M,4,19,26.92384,21.98944,-6.34272,76.41056,56.48832,118.23424,73.1744,46.43104,115.16288,166.76608,161.84896,68.36896,90.56896,,,
J,M,4,20,171.31392,211.49696,229.07648,188.12064,171.95456,194.6144,263.7664,171.20352,267.41504,208.09728,192.5888,236.27392,124.18144,,,
J,M,4,21,95.96832,416.89152,228.27808,319.37024,261.91008,272.02592,267.4256,170.01504,220.4448,202.40416,178.33696,144.03392,149.7424,,,
J,M,4,22,20.58336,138.13376,73.72736,90.20928,100.01472,113.27008,68.7632,90.61984,107.46176,68.92704,66.15296,46.62432,59.06496,,,
J,M,4,23,312.10784,343.1024,394.42656,225.82496,368.40384,260.07456,264.01568,147.26208,280.82592,217.47392,218.06112,285.13632,166.36448,,,
J,M,4,24,36.37024,201.26304,37.22464,85.48928,97.24032,94.992,129.57056,92.02336,127.6416,89.66144,144.49152,64.10976,85.45632,,,
J,M,4,25,36.90208,148.4352,142.02048,190.8144,177.83456,186.63584,161.29248,208.83872,176.84224,132.09024,117.8816,121.41408,117.45664,,,
