"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"WSR_M_A_W2S[11]",0.981649361545936,0.00585582442094719,0.971443102523965,0.977700562750451,0.980989463575877,0.98511809032068,0.994030401411009,1.82952130569764,8
"WSR_M_A_W2S[12]",0.979882152627236,0.00614698846913518,0.969659778624261,0.97591293376766,0.978874813584034,0.982723050268643,0.993860819070305,2.17350247433826,7
"WSR_M_A_W2S[13]",0.981802010442192,0.00689747776946647,0.968056536096102,0.977229939423027,0.981825703911673,0.986661065438229,0.994476377189985,1.43797516511785,12
"WSR_M_A_W2S[14]",0.971548226281054,0.00832279910863061,0.954853989490863,0.96606541594311,0.971373219170144,0.976689108765491,0.988586176938745,1.42885716854165,12
"WSR_M_A_W2S[15]",0.975626743813893,0.00773405756507011,0.962827499265863,0.970318729004516,0.974500197300398,0.979546259117461,0.992717994310072,2.1049243042755,7
"WSR_M_A_W2S[16]",0.98014305716152,0.00753938086453368,0.964983531740031,0.975313039594343,0.980171581362836,0.985353959488087,0.993804119911098,1.47978286250474,11
"WSR_M_A_W2S[17]",0.966913929226693,0.0116336529844157,0.94473507496454,0.958879111444964,0.966101597635092,0.974525289056872,0.989219264368935,1.66498344733479,9
"WSR_M_A_W2S[18]",0.973177583196127,0.00985508819926962,0.953447836560302,0.966556910290258,0.973190616964557,0.979825905245591,0.991494076571379,1.41420088191864,12
"WSR_M_A_W2S[19]",0.981356839940294,0.00719679635467966,0.966949859034443,0.976596106194142,0.981282096544028,0.98660215063602,0.994647391838562,1.53385668482921,10
"WSR_M_A_W2S[20]",0.981166778498316,0.00641962201026076,0.968679827991569,0.9769152023279,0.980952549848926,0.985353156486621,0.99368872392522,1.48962002964906,11
"WSR_M_A_W2S[21]",0.972921237680384,0.00985736414920238,0.954958252924463,0.966363691421455,0.97201909415504,0.978367505943303,0.992888447051522,1.83344670309557,8
"WSR_M_A_W2S[22]",0.974919208575326,0.00773044756271676,0.961363084828861,0.969712763722405,0.973940200486354,0.979212857339253,0.992142530982694,1.86180992992565,8
