"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.A[25,7]",1370.36864,189.622781860088,1016,1239,1374,1499,1764.8999744951,1.26954390261617,17
"N.A[1,8]",276.51072,24.3918402930349,236,259,273,292,329,1.18771403333721,21
"N.A[2,8]",122.9008,11.814795299291,102,115,122,130,149,1.28136279106459,16
"N.A[3,8]",319.63008,36.3016172858348,259,293,317,344,396,1.21969129677864,20
"N.A[4,8]",250.42176,22.6007356593353,201,236,251,265,293,1.05022497365105,130
"N.A[5,8]",190.4176,16.607640128188,161,179,189,201,226,1.33913496543692,14
"N.A[6,8]",296.10976,25.1489503368903,252,277,295,313,347,1.14939954806369,26
"N.A[7,8]",339.86912,23.4189661124741,297,323,339,356,387,1.05541539644405,66
"N.A[8,8]",281.43328,23.9928055456494,236,264,281,297,327,1.14081735343228,28
"N.A[9,8]",1428.912,203.561686108207,1061.09995761248,1277,1420,1598,1801,1.11318959055637,32
"N.A[10,8]",738.52928,60.6285434854975,620,699,741,780,854,1.09119372139285,41
"N.A[11,8]",104.86752,18.0853995030704,77,91,101,117,145,1.28360641544649,16
"N.A[12,8]",199.02656,23.599347277156,154,182,200,216,243,1.03523551977141,99
"N.A[13,8]",194.17216,17.1761732534125,162,183,193,205,230,1.02664912157039,270
"N.A[14,8]",605.96192,45.2912839964108,521,574,606,637,695,1.05812991358021,80
"N.A[15,8]",286.28032,27.87239098382,240,266,284,304,348,1.24118107797063,18
"N.A[16,8]",302.82464,27.5738555605442,256,282,301,321,362,1.05659376071809,65
"N.A[17,8]",208.35104,14.4690927291454,182,198,208,218,239,1.07939506147913,43
"N.A[18,8]",217.80864,20.7120027329253,180,203,217,231,261,1.1382836605386,28
"N.A[19,8]",734.008,91.3005771642489,567,661,738,804,903,1.11042995074862,34
"N.A[20,8]",325.17952,45.8800637123402,242,291,323,361,410,1.09237794156513,38
"N.A[21,8]",71.05408,8.40145596795949,56,65,71,77,89,1.12702418979024,29
"N.A[22,8]",187.34176,16.8381711532129,157,175,187,199,222,1.19252091247298,21
"N.A[23,8]",330.10336,29.15074959405,279,309,327,349,393,1.20110492183649,21
"N.A[24,8]",758.7904,132.57826392958,542,648,754,863,1006,1.20078319268436,20
"N.A[25,8]",1412.11584,197.811402232954,1047,1273,1415,1543,1825.69977797266,1.27128909855155,17
"N.A[1,9]",285.88448,24.4922398622484,246,268,283,302,339,1.19361930118707,21
"N.A[2,9]",112.06752,11.250647346292,92,104,111,119,137,1.28648777612936,16
"N.A[3,9]",330.14496,37.2726197901077,266,303,328,355,409,1.22124317276102,20
"N.A[4,9]",247.97728,22.8668653236755,198.099773451588,234,248,263,291,1.04772557220044,150
"N.A[5,9]",207.80928,16.3379632505223,179,196,206,218,242.89981433072,1.33492840363983,14
"N.A[6,9]",313.3696,25.146052960921,270,295,312,329,367,1.14145479349192,28
"N.A[7,9]",361.12672,22.5207957594514,320,345,360,377,407,1.0499530431065,71
"N.A[8,9]",276.8016,24.3516241337481,231,259,277,293,325,1.14799893688906,27
"N.A[9,9]",1601.47232,223.100782833216,1199.09996248854,1436,1591,1782,1997,1.11534051669731,32
"N.A[10,9]",767.38208,62.5996971713211,645,727,771,810,886,1.08526132698365,46
"N.A[11,9]",106.83488,19.3168439537339,78,92,103,119,151,1.28444142028904,16
"N.A[12,9]",201.3168,23.7571093746413,157,184,202,218,245,1.03281950387561,110
"N.A[13,9]",177.14944,16.2231479268226,146,166,176,187,212,1.02791555989912,280
"N.A[14,9]",612.99328,45.8861770911565,526.099914551536,580,613,644,702.899935930893,1.05531427099692,94
"N.A[15,9]",295.89568,28.07287703449,246,276,294,314,356,1.22983027453084,19
"N.A[16,9]",308.824,28.1115575358867,261,287,306,328,369,1.05019429255536,73
"N.A[17,9]",209.06048,13.3436261535032,185,200,209,218,236,1.09115913746137,38
"N.A[18,9]",232.30464,21.5770808267439,192.099766395205,218,231,247,276.899837172715,1.15920827379109,25
"N.A[19,9]",795.45632,97.3738773341879,620,715,799,871,974,1.11136340766103,34
"N.A[20,9]",335.33568,48.5944401471385,248,298,334,375,424.899893959592,1.08477747509934,41
"N.A[21,9]",74.43392,8.19542837491729,59,69,74,80,91.899507475601,1.1272426726075,29
"N.A[22,9]",169.62144,15.9564183530682,140,158,169,180,202,1.18086659067384,22
"N.A[23,9]",314.4336,29.0093116756059,266,293,311,334,376,1.19091150429594,22
"N.A[24,9]",875.0592,147.143716763043,635,756,868,986,1143.89996064255,1.20195251563229,20
"N.A[25,9]",1542.6736,212.541118317544,1153,1395,1547,1688,1987,1.26922084456573,17
"N.A[1,10]",244.8768,22.1555839491547,207,229,242,258,295,1.18232677170398,22
"N.A[2,10]",103.82272,10.601255374651,85,96,103,110,126,1.27793272248321,16
"N.A[3,10]",311.8592,35.6578654722687,252,286,309,334,386,1.21677555347083,20
"N.A[4,10]",223.69088,22.1820643516073,176.099745234476,210,224,238,267,1.04863121191322,130
"N.A[5,10]",159.02048,14.3960209469045,134,149,158,168,191,1.27525158514487,16
"N.A[6,10]",255.14976,23.0796366137509,214,239,254,270,304,1.14456109319072,27
"N.A[7,10]",287.12256,20.4025121749106,249,273,286,301,328,1.05085092074603,72
"N.A[8,10]",267.73248,23.9049169726094,223,250,268,284,315,1.13677189405013,28
"N.A[9,10]",1551.64416,221.838055836369,1150.0999608911,1384,1540,1734,1940,1.10999145568835,33
"N.A[10,10]",732.67904,59.1060243270867,618,693,736,773,845,1.08177454939878,47
"N.A[11,10]",109.83296,18.5991718896513,82,96,106,122,151,1.29126478916908,16
"N.A[12,10]",182.21152,22.8425355279792,139,166,183,198,225,1.03043164279628,120
"N.A[13,10]",156.83808,15.6906929491362,128,146,156,166,190,1.02488601011353,270
"N.A[14,10]",572.47936,42.3686715318661,495,542,572,602,655.899931336138,1.0574302556247,79
"N.A[15,10]",263.86016,26.6466294020298,217,245,261,280,321,1.24122659630584,18
"N.A[16,10]",294.17408,27.168649202959,247,274,292,312,352.89987229206,1.05790388077808,65
"N.A[17,10]",169.08768,11.8252585584583,148,161,169,177,193,1.07118790525558,47
"N.A[18,10]",215.54144,19.8998925765507,180,201,215,228,257,1.14623448236732,27
"N.A[19,10]",759.23104,94.4663852799593,589,682,763,831,936,1.11143066092266,34
"N.A[20,10]",329.31008,48.2656585369731,244,293,328,368,417,1.08825114096065,40
"N.A[21,10]",59.91264,7.48847066710809,46,55,60,65,76,1.12793342633576,29
"N.A[22,10]",159.49024,15.135844038253,132,149,159,170,190,1.1872527461573,21
"N.A[23,10]",313.19072,27.2835347982689,267,294,310,331,371,1.18257795016863,23
"N.A[24,10]",811.80288,144.330762284992,575,691,805,922,1075.89995815381,1.20075240474578,20
"N.A[25,10]",1528.30944,212.517402896274,1138.1998420036,1380,1532,1674,1964,1.26933759061235,17
"N.A[1,11]",246.8016,21.421857159185,212,231,244,260,295,1.19634009523553,21
"N.A[2,11]",95.56128,9.81717502022455,78,89,95,102,117,1.28335109874555,16
"N.A[3,11]",316.71136,35.5733613177296,256,290,315,340,390,1.22310370266485,20
"N.A[4,11]",224.8704,20.8700671523822,180.099750876102,212,225,238,267,1.04768784570686,130
"N.A[5,11]",160.76352,13.5949292120882,137,151,160,169,190,1.30481891490677,15
"N.A[6,11]",254.65216,22.0316738724855,216,239,253,268,301.899850680139,1.1294862979323,30
"N.A[7,11]",282.2832,19.7885943429325,246,268,282,296,321,1.04362271107266,80
"N.A[8,11]",267.02496,23.371519632578,225,250,267,283,314,1.13619312093012,28
"N.A[9,11]",1667.1856,231.463344575771,1256.09996419003,1493,1656,1853,2085.89997842106,1.11197334253581,33
"N.A[10,11]",709.23776,58.6067930547636,597,670,714,748,823,1.08043910220064,49
"N.A[11,11]",108.26208,19.14066432712,80,94,104,121,152,1.30719904482246,15
"N.A[12,11]",182.41312,22.678553596723,140.099680018022,166,183,198,225,1.03137107660069,110
"N.A[13,11]",148.56384,14.7382466238944,122,138,148,158,180,1.02622246077893,200
"N.A[14,11]",538.74464,41.3580994345101,464,509,538,566,621.899927578981,1.05644894356898,84
"N.A[15,11]",248.05952,25.3972593801081,205,230,245,264,304,1.23376243128511,19
"N.A[16,11]",279.65024,26.9490361259507,235,260,277,298,336.899866217353,1.05612028220864,64
